Cell,Worm,mRNA,Mean,Probe,Strain,Time,Root_Cell,Cell_Value
V3,23.0,22.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,24.0,3.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,25.0,16.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,26.0,9.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,27.0,13.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,28.0,8.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,29.0,30.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,30.0,12.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,31.0,16.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,32.0,1.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,33.0,39.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,34.0,21.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,35.0,10.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,36.0,11.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V3,37.0,2.0,12.529411764705882,egl-18,elt-1(ku491),10,V3,
V4,1.0,5.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,2.0,11.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,3.0,8.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,4.0,6.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,5.0,11.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,7.0,2.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,8.0,4.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,10.0,5.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,12.0,26.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,13.0,2.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,14.0,26.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,15.0,8.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,16.0,18.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,17.0,1.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,18.0,23.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,19.0,7.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,21.0,17.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,22.0,46.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,23.0,17.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,24.0,1.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,25.0,12.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,26.0,21.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,27.0,11.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,28.0,11.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,29.0,25.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,30.0,12.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,31.0,27.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,32.0,1.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,33.0,36.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,34.0,19.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,35.0,3.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,36.0,7.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V4,37.0,5.0,13.151515151515152,egl-18,elt-1(ku491),10,V4,
V5a,1.0,4.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,2.0,9.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,3.0,12.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,5.0,11.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,7.0,1.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,13.0,5.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,14.0,15.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,16.0,18.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,17.0,2.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,19.0,15.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,20.0,12.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,23.0,14.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,24.0,6.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,25.0,14.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,28.0,10.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,30.0,11.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,32.0,5.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,34.0,15.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5a,37.0,14.0,10.157894736842103,egl-18,elt-1(ku491),10,V5,a
V5p,1.0,5.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,2.0,9.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,3.0,3.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,5.0,8.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,7.0,7.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,13.0,1.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,14.0,18.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,16.0,6.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,17.0,1.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,19.0,11.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,20.0,9.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,23.0,17.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,24.0,3.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,25.0,19.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,28.0,14.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,30.0,9.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,32.0,4.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,34.0,10.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
V5p,37.0,4.0,8.315789473684209,egl-18,elt-1(ku491),10,V5,p
T,1.0,9.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,2.0,10.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,3.0,3.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,4.0,6.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,5.0,8.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,7.0,25.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,8.0,4.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,10.0,0.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,12.0,13.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,13.0,2.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,14.0,12.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,15.0,8.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,16.0,5.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,17.0,0.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,18.0,13.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,19.0,6.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,20.0,6.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,21.0,3.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,23.0,6.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,24.0,1.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,25.0,6.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,26.0,16.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,27.0,3.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,28.0,2.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,29.0,9.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,30.0,3.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,31.0,22.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,32.0,4.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,33.0,5.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,34.0,3.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,35.0,1.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,36.0,8.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
T,37.0,5.0,6.878787878787879,egl-18,elt-1(ku491),10,T,
V6,1.0,4.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,2.0,9.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,3.0,7.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,4.0,4.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,5.0,12.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,7.0,2.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,8.0,4.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,10.0,1.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,12.0,26.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,13.0,0.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,14.0,11.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,15.0,9.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,16.0,2.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,17.0,0.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,18.0,14.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,19.0,7.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,20.0,13.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,21.0,6.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,22.0,46.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,23.0,22.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,24.0,3.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,25.0,14.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,26.0,31.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,27.0,6.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,28.0,4.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,29.0,20.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,30.0,4.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,31.0,24.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,32.0,2.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,33.0,20.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,34.0,18.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,35.0,6.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,36.0,14.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
V6,37.0,0.0,10.735294117647056,egl-18,elt-1(ku491),10,V6,
H1,1.0,26.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,2.0,18.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,3.0,11.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,4.0,11.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,5.0,18.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,7.0,2.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,8.0,13.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,10.0,9.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,12.0,17.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,13.0,10.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,14.0,23.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,15.0,27.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,16.0,11.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,17.0,3.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,18.0,33.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,19.0,10.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,20.0,8.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,21.0,29.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,22.0,52.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,23.0,31.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,24.0,17.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,25.0,17.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,26.0,37.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,27.0,16.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,28.0,15.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,29.0,25.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,30.0,15.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,31.0,19.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,32.0,5.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,33.0,42.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,34.0,12.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,35.0,19.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,36.0,17.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
H1,37.0,7.0,18.38235294117647,egl-18,elt-1(ku491),10,H1,
V5,4.0,8.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,8.0,4.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,10.0,4.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,12.0,17.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,15.0,11.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,18.0,12.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,21.0,18.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,22.0,57.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,26.0,13.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,27.0,5.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,29.0,20.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,31.0,24.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,33.0,20.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,35.0,6.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
V5,36.0,7.0,15.066666666666665,egl-18,elt-1(ku491),10,V5,
H0,1.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,2.0,14.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,3.0,8.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,4.0,11.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,5.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,6.0,7.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,7.0,9.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,8.0,8.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,9.0,8.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,11.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,12.0,5.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,14.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,18.0,9.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,19.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,21.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,22.0,11.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,23.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,24.0,3.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,25.0,9.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,26.0,12.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,27.0,10.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,28.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,30.0,4.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,31.0,3.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,32.0,10.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,33.0,10.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,34.0,5.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,37.0,11.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,38.0,4.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,39.0,10.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,42.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,43.0,4.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,44.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,45.0,4.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,46.0,11.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,47.0,9.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,48.0,11.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,49.0,13.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,50.0,10.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,51.0,1.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,52.0,15.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,53.0,10.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,55.0,8.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,56.0,21.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,57.0,5.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,59.0,4.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,60.0,13.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,61.0,9.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,63.0,5.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,65.0,18.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,66.0,8.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,68.0,16.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,69.0,6.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,70.0,13.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,71.0,8.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,73.0,10.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,74.0,19.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,75.0,8.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,76.0,10.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,77.0,20.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,78.0,9.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H0,79.0,7.0,8.806451612903226,elt-1,WT(JR667),10,H0,
H2,1.0,13.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,2.0,15.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,3.0,6.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,4.0,10.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,5.0,12.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,6.0,11.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,7.0,10.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,8.0,10.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,9.0,14.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,11.0,14.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,12.0,12.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,14.0,9.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,18.0,17.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,19.0,10.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,21.0,5.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,22.0,16.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,23.0,22.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,24.0,7.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,25.0,10.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,26.0,7.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,27.0,13.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,28.0,6.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,30.0,13.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,31.0,5.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,32.0,12.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,33.0,9.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,34.0,23.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,37.0,14.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,38.0,2.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,39.0,7.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,42.0,6.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,43.0,9.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,44.0,11.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,45.0,11.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,46.0,16.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,47.0,7.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,48.0,38.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,49.0,22.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,50.0,17.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,51.0,3.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,52.0,26.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,53.0,28.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,55.0,27.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,56.0,39.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,57.0,14.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,59.0,9.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,60.0,14.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,61.0,23.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,63.0,15.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,65.0,18.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,66.0,16.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,68.0,27.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,69.0,4.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,70.0,19.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,71.0,5.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,73.0,13.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,74.0,22.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,75.0,6.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,76.0,17.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,77.0,18.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,78.0,4.0,13.741935483870966,elt-1,WT(JR667),10,H2,
H2,79.0,14.0,13.741935483870966,elt-1,WT(JR667),10,H2,
V1,1.0,9.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,2.0,17.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,3.0,13.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,4.0,12.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,5.0,13.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,6.0,2.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,7.0,8.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,8.0,9.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,9.0,5.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,11.0,11.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,12.0,10.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,14.0,7.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,18.0,10.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,19.0,10.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,21.0,5.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,22.0,20.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,23.0,21.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,24.0,9.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,25.0,12.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,26.0,2.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,27.0,14.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,28.0,5.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,30.0,11.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,31.0,3.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,32.0,12.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,33.0,7.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,34.0,11.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,37.0,10.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,38.0,5.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,39.0,5.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,42.0,13.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,43.0,8.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,44.0,8.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,45.0,15.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,46.0,11.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,47.0,14.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,48.0,37.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,49.0,20.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,50.0,29.0,12.35483870967742,elt-1,WT(JR667),10,V1,
V1,51.0,7.0,12.35483870967742,elt-1,WT(JR667),10,V1,
