Cell,Worm,mRNA,Mean,Probe,Strain
V2p,46.0,0.0,2.967741935483871,ceh-16,WT(JR667)
V2p,51.0,2.0,2.967741935483871,ceh-16,WT(JR667)
V2p,52.0,1.0,2.967741935483871,ceh-16,WT(JR667)
V2p,54.0,5.0,2.967741935483871,ceh-16,WT(JR667)
V2p,58.0,6.0,2.967741935483871,ceh-16,WT(JR667)
V2p,59.0,2.0,2.967741935483871,ceh-16,WT(JR667)
V2p,62.0,17.0,2.967741935483871,ceh-16,WT(JR667)
V2p,63.0,0.0,2.967741935483871,ceh-16,WT(JR667)
V2p,65.0,14.0,2.967741935483871,ceh-16,WT(JR667)
V2p,66.0,2.0,2.967741935483871,ceh-16,WT(JR667)
V2p,67.0,0.0,2.967741935483871,ceh-16,WT(JR667)
V2p,68.0,1.0,2.967741935483871,ceh-16,WT(JR667)
V2p,69.0,0.0,2.967741935483871,ceh-16,WT(JR667)
V2p,71.0,5.0,2.967741935483871,ceh-16,WT(JR667)
V4a,7.0,1.0,6.12,ceh-16,WT(JR667)
V4a,14.0,6.0,6.12,ceh-16,WT(JR667)
V4a,20.0,6.0,6.12,ceh-16,WT(JR667)
V4a,22.0,1.0,6.12,ceh-16,WT(JR667)
V4a,24.0,10.0,6.12,ceh-16,WT(JR667)
V4a,25.0,1.0,6.12,ceh-16,WT(JR667)
V4a,26.0,12.0,6.12,ceh-16,WT(JR667)
V4a,29.0,1.0,6.12,ceh-16,WT(JR667)
V4a,33.0,2.0,6.12,ceh-16,WT(JR667)
V4a,37.0,0.0,6.12,ceh-16,WT(JR667)
V4a,40.0,6.0,6.12,ceh-16,WT(JR667)
V4a,45.0,0.0,6.12,ceh-16,WT(JR667)
V4a,46.0,1.0,6.12,ceh-16,WT(JR667)
V4a,49.0,25.0,6.12,ceh-16,WT(JR667)
V4a,51.0,1.0,6.12,ceh-16,WT(JR667)
V4a,53.0,3.0,6.12,ceh-16,WT(JR667)
V4a,55.0,2.0,6.12,ceh-16,WT(JR667)
V4a,58.0,6.0,6.12,ceh-16,WT(JR667)
V4a,62.0,12.0,6.12,ceh-16,WT(JR667)
V4a,63.0,0.0,6.12,ceh-16,WT(JR667)
V4a,65.0,22.0,6.12,ceh-16,WT(JR667)
V4a,66.0,14.0,6.12,ceh-16,WT(JR667)
V4a,68.0,16.0,6.12,ceh-16,WT(JR667)
V4a,69.0,3.0,6.12,ceh-16,WT(JR667)
V4a,71.0,2.0,6.12,ceh-16,WT(JR667)
V4p,7.0,2.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,10.0,10.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,14.0,6.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,16.0,4.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,20.0,5.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,22.0,1.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,24.0,15.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,25.0,0.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,26.0,8.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,29.0,2.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,33.0,1.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,37.0,0.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,40.0,8.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,45.0,1.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,46.0,0.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,49.0,30.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,51.0,4.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,53.0,2.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,55.0,1.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,58.0,15.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,62.0,19.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,63.0,0.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,65.0,9.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,66.0,9.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,68.0,4.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,69.0,1.0,6.2592592592592595,ceh-16,WT(JR667)
V4p,71.0,12.0,6.2592592592592595,ceh-16,WT(JR667)
V5aa,7.0,2.0,3.09375,ceh-16,WT(JR667)
V5aa,9.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,10.0,2.0,3.09375,ceh-16,WT(JR667)
V5aa,16.0,1.0,3.09375,ceh-16,WT(JR667)
V5aa,17.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,18.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,22.0,1.0,3.09375,ceh-16,WT(JR667)
V5aa,26.0,12.0,3.09375,ceh-16,WT(JR667)
V5aa,28.0,1.0,3.09375,ceh-16,WT(JR667)
V5aa,29.0,1.0,3.09375,ceh-16,WT(JR667)
V5aa,30.0,2.0,3.09375,ceh-16,WT(JR667)
V5aa,34.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,35.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,36.0,1.0,3.09375,ceh-16,WT(JR667)
V5aa,37.0,1.0,3.09375,ceh-16,WT(JR667)
V5aa,38.0,4.0,3.09375,ceh-16,WT(JR667)
V5aa,42.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,44.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,45.0,8.0,3.09375,ceh-16,WT(JR667)
V5aa,46.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,47.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,48.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,50.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,51.0,0.0,3.09375,ceh-16,WT(JR667)
V5aa,56.0,3.0,3.09375,ceh-16,WT(JR667)
V5aa,60.0,4.0,3.09375,ceh-16,WT(JR667)
V5aa,62.0,11.0,3.09375,ceh-16,WT(JR667)
V5aa,64.0,13.0,3.09375,ceh-16,WT(JR667)
V5aa,65.0,12.0,3.09375,ceh-16,WT(JR667)
V5aa,66.0,3.0,3.09375,ceh-16,WT(JR667)
V5aa,70.0,7.0,3.09375,ceh-16,WT(JR667)
V5aa,71.0,10.0,3.09375,ceh-16,WT(JR667)
V5ap,7.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,9.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,10.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,16.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,17.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,18.0,1.0,2.53125,ceh-16,WT(JR667)
V5ap,22.0,2.0,2.53125,ceh-16,WT(JR667)
V5ap,26.0,5.0,2.53125,ceh-16,WT(JR667)
V5ap,28.0,3.0,2.53125,ceh-16,WT(JR667)
V5ap,29.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,30.0,1.0,2.53125,ceh-16,WT(JR667)
V5ap,34.0,2.0,2.53125,ceh-16,WT(JR667)
V5ap,35.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,36.0,2.0,2.53125,ceh-16,WT(JR667)
V5ap,37.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,38.0,2.0,2.53125,ceh-16,WT(JR667)
V5ap,42.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,44.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,45.0,6.0,2.53125,ceh-16,WT(JR667)
V5ap,46.0,4.0,2.53125,ceh-16,WT(JR667)
V5ap,47.0,4.0,2.53125,ceh-16,WT(JR667)
V5ap,48.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,50.0,0.0,2.53125,ceh-16,WT(JR667)
V5ap,51.0,1.0,2.53125,ceh-16,WT(JR667)
V5ap,56.0,7.0,2.53125,ceh-16,WT(JR667)
V5ap,60.0,5.0,2.53125,ceh-16,WT(JR667)
V5ap,62.0,6.0,2.53125,ceh-16,WT(JR667)
V5ap,64.0,8.0,2.53125,ceh-16,WT(JR667)
V5ap,65.0,8.0,2.53125,ceh-16,WT(JR667)
V5ap,66.0,2.0,2.53125,ceh-16,WT(JR667)
V5ap,70.0,11.0,2.53125,ceh-16,WT(JR667)
V5ap,71.0,1.0,2.53125,ceh-16,WT(JR667)
V5pa,7.0,1.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,9.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,10.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,16.0,1.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,17.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,18.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,22.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,28.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,29.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,30.0,2.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,34.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,35.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,36.0,1.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,37.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,38.0,3.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,42.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,44.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,45.0,1.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,46.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,47.0,1.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,48.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,50.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,51.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,56.0,5.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,60.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,62.0,2.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,64.0,4.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,65.0,4.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,66.0,14.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,70.0,0.0,1.2903225806451613,ceh-16,WT(JR667)
V5pa,71.0,1.0,1.2903225806451613,ceh-16,WT(JR667)
V5pp,7.0,13.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,9.0,1.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,10.0,20.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,16.0,5.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,17.0,8.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,18.0,1.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,20.0,8.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,22.0,0.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,26.0,11.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,28.0,2.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,29.0,12.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,30.0,10.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,34.0,1.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,35.0,12.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,36.0,9.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,37.0,28.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,38.0,3.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,42.0,7.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,44.0,3.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,45.0,6.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,46.0,12.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,47.0,4.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,48.0,25.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,50.0,1.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,51.0,4.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,56.0,8.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,60.0,5.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,62.0,8.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,64.0,20.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,65.0,14.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,66.0,2.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,70.0,13.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,71.0,4.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,72.0,41.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,74.0,40.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,76.0,9.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,78.0,28.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,79.0,6.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,84.0,49.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,85.0,14.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,88.0,9.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,90.0,30.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,91.0,6.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,94.0,15.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,95.0,35.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,97.0,47.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,99.0,52.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,101.0,14.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,103.0,26.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,104.0,25.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,105.0,25.0,15.423076923076923,ceh-16,WT(JR667)
V5pp,107.0,51.0,15.423076923076923,ceh-16,WT(JR667)
V6a,7.0,0.0,6.863636363636363,ceh-16,WT(JR667)
V6a,10.0,0.0,6.863636363636363,ceh-16,WT(JR667)
V6a,16.0,0.0,6.863636363636363,ceh-16,WT(JR667)
V6a,20.0,1.0,6.863636363636363,ceh-16,WT(JR667)
V6a,22.0,0.0,6.863636363636363,ceh-16,WT(JR667)
V6a,24.0,20.0,6.863636363636363,ceh-16,WT(JR667)
V6a,26.0,14.0,6.863636363636363,ceh-16,WT(JR667)
V6a,29.0,1.0,6.863636363636363,ceh-16,WT(JR667)
V6a,37.0,2.0,6.863636363636363,ceh-16,WT(JR667)
V6a,42.0,3.0,6.863636363636363,ceh-16,WT(JR667)
V6a,45.0,9.0,6.863636363636363,ceh-16,WT(JR667)
V6a,46.0,0.0,6.863636363636363,ceh-16,WT(JR667)
V6a,47.0,2.0,6.863636363636363,ceh-16,WT(JR667)
V6a,51.0,3.0,6.863636363636363,ceh-16,WT(JR667)
V6a,53.0,20.0,6.863636363636363,ceh-16,WT(JR667)
V6a,60.0,0.0,6.863636363636363,ceh-16,WT(JR667)
V6a,62.0,11.0,6.863636363636363,ceh-16,WT(JR667)
V6a,64.0,24.0,6.863636363636363,ceh-16,WT(JR667)
V6a,65.0,25.0,6.863636363636363,ceh-16,WT(JR667)
V6a,66.0,8.0,6.863636363636363,ceh-16,WT(JR667)
V6a,68.0,6.0,6.863636363636363,ceh-16,WT(JR667)
V6a,71.0,2.0,6.863636363636363,ceh-16,WT(JR667)
H2a,8.0,5.0,2.484848484848485,ceh-16,WT(JR667)
H2a,9.0,1.0,2.484848484848485,ceh-16,WT(JR667)
H2a,10.0,3.0,2.484848484848485,ceh-16,WT(JR667)
H2a,16.0,1.0,2.484848484848485,ceh-16,WT(JR667)
H2a,17.0,0.0,2.484848484848485,ceh-16,WT(JR667)
H2a,18.0,1.0,2.484848484848485,ceh-16,WT(JR667)
H2a,21.0,2.0,2.484848484848485,ceh-16,WT(JR667)
H2a,22.0,3.0,2.484848484848485,ceh-16,WT(JR667)
H2a,27.0,0.0,2.484848484848485,ceh-16,WT(JR667)
H2a,28.0,3.0,2.484848484848485,ceh-16,WT(JR667)
H2a,29.0,1.0,2.484848484848485,ceh-16,WT(JR667)
H2a,31.0,3.0,2.484848484848485,ceh-16,WT(JR667)
H2a,33.0,2.0,2.484848484848485,ceh-16,WT(JR667)
H2a,34.0,1.0,2.484848484848485,ceh-16,WT(JR667)
H2a,35.0,2.0,2.484848484848485,ceh-16,WT(JR667)
H2a,36.0,1.0,2.484848484848485,ceh-16,WT(JR667)
H2a,37.0,1.0,2.484848484848485,ceh-16,WT(JR667)
H2a,39.0,7.0,2.484848484848485,ceh-16,WT(JR667)
H2a,42.0,0.0,2.484848484848485,ceh-16,WT(JR667)
H2a,44.0,2.0,2.484848484848485,ceh-16,WT(JR667)
H2a,45.0,5.0,2.484848484848485,ceh-16,WT(JR667)
H2a,46.0,3.0,2.484848484848485,ceh-16,WT(JR667)
H2a,47.0,2.0,2.484848484848485,ceh-16,WT(JR667)
H2a,48.0,8.0,2.484848484848485,ceh-16,WT(JR667)
H2a,50.0,0.0,2.484848484848485,ceh-16,WT(JR667)
H2a,51.0,1.0,2.484848484848485,ceh-16,WT(JR667)
H2a,54.0,3.0,2.484848484848485,ceh-16,WT(JR667)
H2a,57.0,5.0,2.484848484848485,ceh-16,WT(JR667)
H2a,61.0,0.0,2.484848484848485,ceh-16,WT(JR667)
H2a,63.0,0.0,2.484848484848485,ceh-16,WT(JR667)
H2a,64.0,8.0,2.484848484848485,ceh-16,WT(JR667)
H2a,70.0,0.0,2.484848484848485,ceh-16,WT(JR667)
H2a,71.0,8.0,2.484848484848485,ceh-16,WT(JR667)
H2p,8.0,17.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,9.0,1.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,10.0,8.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,16.0,2.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,17.0,10.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,18.0,1.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,21.0,0.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,22.0,14.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,27.0,1.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,28.0,11.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,29.0,8.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,31.0,5.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,33.0,1.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,34.0,7.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,35.0,2.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,36.0,11.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,37.0,4.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,39.0,1.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,42.0,2.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,44.0,7.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,45.0,10.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,46.0,49.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,47.0,7.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,48.0,9.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,50.0,0.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,51.0,8.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,54.0,10.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,57.0,6.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,61.0,0.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,63.0,0.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,64.0,4.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,69.0,0.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,70.0,9.0,7.0588235294117645,ceh-16,WT(JR667)
H2p,71.0,15.0,7.0588235294117645,ceh-16,WT(JR667)
V1a,8.0,10.0,5.142857142857143,ceh-16,WT(JR667)
V1a,9.0,0.0,5.142857142857143,ceh-16,WT(JR667)
V1a,15.0,0.0,5.142857142857143,ceh-16,WT(JR667)
V1a,19.0,1.0,5.142857142857143,ceh-16,WT(JR667)
V1a,20.0,2.0,5.142857142857143,ceh-16,WT(JR667)
V1a,21.0,1.0,5.142857142857143,ceh-16,WT(JR667)
V1a,22.0,1.0,5.142857142857143,ceh-16,WT(JR667)
V1a,24.0,7.0,5.142857142857143,ceh-16,WT(JR667)
V1a,25.0,2.0,5.142857142857143,ceh-16,WT(JR667)
V1a,27.0,0.0,5.142857142857143,ceh-16,WT(JR667)
V1a,29.0,3.0,5.142857142857143,ceh-16,WT(JR667)
V1a,32.0,1.0,5.142857142857143,ceh-16,WT(JR667)
V1a,33.0,24.0,5.142857142857143,ceh-16,WT(JR667)
V1a,37.0,0.0,5.142857142857143,ceh-16,WT(JR667)
V1a,41.0,25.0,5.142857142857143,ceh-16,WT(JR667)
V1a,42.0,1.0,5.142857142857143,ceh-16,WT(JR667)
V1a,45.0,3.0,5.142857142857143,ceh-16,WT(JR667)
V1a,46.0,5.0,5.142857142857143,ceh-16,WT(JR667)
V1a,49.0,16.0,5.142857142857143,ceh-16,WT(JR667)
V1a,51.0,2.0,5.142857142857143,ceh-16,WT(JR667)
V1a,52.0,0.0,5.142857142857143,ceh-16,WT(JR667)
V1a,54.0,3.0,5.142857142857143,ceh-16,WT(JR667)
V1a,59.0,5.0,5.142857142857143,ceh-16,WT(JR667)
V1a,63.0,0.0,5.142857142857143,ceh-16,WT(JR667)
V1a,65.0,25.0,5.142857142857143,ceh-16,WT(JR667)
V1a,67.0,0.0,5.142857142857143,ceh-16,WT(JR667)
V1a,69.0,2.0,5.142857142857143,ceh-16,WT(JR667)
V1a,71.0,5.0,5.142857142857143,ceh-16,WT(JR667)
V1p,8.0,7.0,6.275862068965517,ceh-16,WT(JR667)
V1p,9.0,16.0,6.275862068965517,ceh-16,WT(JR667)
V1p,15.0,0.0,6.275862068965517,ceh-16,WT(JR667)
V1p,19.0,2.0,6.275862068965517,ceh-16,WT(JR667)
V1p,20.0,5.0,6.275862068965517,ceh-16,WT(JR667)
V1p,21.0,1.0,6.275862068965517,ceh-16,WT(JR667)
V1p,22.0,1.0,6.275862068965517,ceh-16,WT(JR667)
V1p,24.0,9.0,6.275862068965517,ceh-16,WT(JR667)
V1p,25.0,0.0,6.275862068965517,ceh-16,WT(JR667)
V1p,27.0,0.0,6.275862068965517,ceh-16,WT(JR667)
V1p,29.0,6.0,6.275862068965517,ceh-16,WT(JR667)
V1p,32.0,0.0,6.275862068965517,ceh-16,WT(JR667)
V1p,33.0,22.0,6.275862068965517,ceh-16,WT(JR667)
V1p,37.0,0.0,6.275862068965517,ceh-16,WT(JR667)
V1p,39.0,2.0,6.275862068965517,ceh-16,WT(JR667)
V1p,41.0,27.0,6.275862068965517,ceh-16,WT(JR667)
V1p,42.0,14.0,6.275862068965517,ceh-16,WT(JR667)
V1p,45.0,10.0,6.275862068965517,ceh-16,WT(JR667)
V1p,46.0,0.0,6.275862068965517,ceh-16,WT(JR667)
V1p,49.0,10.0,6.275862068965517,ceh-16,WT(JR667)
V1p,51.0,3.0,6.275862068965517,ceh-16,WT(JR667)
V1p,52.0,2.0,6.275862068965517,ceh-16,WT(JR667)
V1p,54.0,11.0,6.275862068965517,ceh-16,WT(JR667)
V1p,59.0,5.0,6.275862068965517,ceh-16,WT(JR667)
V1p,63.0,0.0,6.275862068965517,ceh-16,WT(JR667)
V1p,65.0,25.0,6.275862068965517,ceh-16,WT(JR667)
V1p,67.0,0.0,6.275862068965517,ceh-16,WT(JR667)
V1p,69.0,0.0,6.275862068965517,ceh-16,WT(JR667)
V1p,71.0,4.0,6.275862068965517,ceh-16,WT(JR667)
H1a,9.0,4.0,10.0,ceh-16,WT(JR667)
H1a,10.0,9.0,10.0,ceh-16,WT(JR667)
H1a,16.0,7.0,10.0,ceh-16,WT(JR667)
H1a,17.0,15.0,10.0,ceh-16,WT(JR667)
H1a,18.0,2.0,10.0,ceh-16,WT(JR667)
H1a,21.0,10.0,10.0,ceh-16,WT(JR667)
H1a,22.0,9.0,10.0,ceh-16,WT(JR667)
H1a,25.0,19.0,10.0,ceh-16,WT(JR667)
H1a,27.0,6.0,10.0,ceh-16,WT(JR667)
H1a,28.0,10.0,10.0,ceh-16,WT(JR667)
H1a,29.0,10.0,10.0,ceh-16,WT(JR667)
H1a,31.0,6.0,10.0,ceh-16,WT(JR667)
H1a,34.0,1.0,10.0,ceh-16,WT(JR667)
H1a,35.0,8.0,10.0,ceh-16,WT(JR667)
H1a,36.0,1.0,10.0,ceh-16,WT(JR667)
H1a,39.0,15.0,10.0,ceh-16,WT(JR667)
H1a,42.0,16.0,10.0,ceh-16,WT(JR667)
H1a,44.0,4.0,10.0,ceh-16,WT(JR667)
H1a,45.0,8.0,10.0,ceh-16,WT(JR667)
H1a,46.0,21.0,10.0,ceh-16,WT(JR667)
H1a,47.0,16.0,10.0,ceh-16,WT(JR667)
H1a,48.0,9.0,10.0,ceh-16,WT(JR667)
H1a,50.0,4.0,10.0,ceh-16,WT(JR667)
H1a,51.0,15.0,10.0,ceh-16,WT(JR667)
H1a,52.0,15.0,10.0,ceh-16,WT(JR667)
H1a,57.0,5.0,10.0,ceh-16,WT(JR667)
H1a,61.0,6.0,10.0,ceh-16,WT(JR667)
H1a,63.0,15.0,10.0,ceh-16,WT(JR667)
H1a,64.0,32.0,10.0,ceh-16,WT(JR667)
H1a,70.0,10.0,10.0,ceh-16,WT(JR667)
H1a,71.0,2.0,10.0,ceh-16,WT(JR667)
H1p,9.0,14.0,11.21875,ceh-16,WT(JR667)
H1p,10.0,21.0,11.21875,ceh-16,WT(JR667)
H1p,16.0,18.0,11.21875,ceh-16,WT(JR667)
H1p,17.0,4.0,11.21875,ceh-16,WT(JR667)
H1p,18.0,7.0,11.21875,ceh-16,WT(JR667)
H1p,21.0,20.0,11.21875,ceh-16,WT(JR667)
H1p,22.0,3.0,11.21875,ceh-16,WT(JR667)
H1p,25.0,6.0,11.21875,ceh-16,WT(JR667)
H1p,27.0,5.0,11.21875,ceh-16,WT(JR667)
H1p,28.0,12.0,11.21875,ceh-16,WT(JR667)
H1p,29.0,5.0,11.21875,ceh-16,WT(JR667)
H1p,31.0,14.0,11.21875,ceh-16,WT(JR667)
H1p,34.0,2.0,11.21875,ceh-16,WT(JR667)
H1p,35.0,19.0,11.21875,ceh-16,WT(JR667)
H1p,36.0,4.0,11.21875,ceh-16,WT(JR667)
H1p,39.0,14.0,11.21875,ceh-16,WT(JR667)
H1p,42.0,24.0,11.21875,ceh-16,WT(JR667)
H1p,44.0,27.0,11.21875,ceh-16,WT(JR667)
H1p,45.0,10.0,11.21875,ceh-16,WT(JR667)
H1p,46.0,4.0,11.21875,ceh-16,WT(JR667)
H1p,47.0,15.0,11.21875,ceh-16,WT(JR667)
H1p,48.0,5.0,11.21875,ceh-16,WT(JR667)
H1p,50.0,4.0,11.21875,ceh-16,WT(JR667)
H1p,51.0,10.0,11.21875,ceh-16,WT(JR667)
H1p,52.0,7.0,11.21875,ceh-16,WT(JR667)
H1p,57.0,7.0,11.21875,ceh-16,WT(JR667)
H1p,61.0,12.0,11.21875,ceh-16,WT(JR667)
H1p,63.0,12.0,11.21875,ceh-16,WT(JR667)
